大ジャンル,販売カテゴリ,商品カテゴリ,商品名,ミルクカスタム,エネルギー,タンパク質,脂質,炭水化物,食塩相当量,食物繊維,糖質,ナトリウム,カリウム,トランス脂肪酸,飽和脂肪酸,カフェイン
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,カモミール（1袋）,,0.0,0.0,0.0,0.2,0.01,0.0,0.2,6.0,22.0,0.0,0.0,0.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,ユースベリー®（1袋）,,5.0,0.0,0.0,0.9,0.008,0.0,0.9,3.0,21.0,0.0,0.0,9.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,ジョイフルメドレー（1袋）,,2.0,0.0,0.0,0.5,0.01,0.0,0.5,4.0,30.0,0.0,0.0,50.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,リストレット　ショット（1ショット）,,5.0,0.4,0.0,1.1,0.0,0.3,0.8,0.0,124.0,0.0,0.0,80.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,ディカフェ　エスプレッソ　ショット（1ショット）,,6.0,0.2,0.0,1.2,0.001,0.2,1.0,1.0,143.0,0.0,0.0,5.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,シトラス果肉（1スプーン）,,57.0,0.1,0.1,14.2,0.005,0.3,13.9,2.0,20.0,0.0,0.0,0.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,ディカフェ　エスプレッソ　ショット（2ショット）,,12.0,0.5,0.0,2.5,0.003,0.5,2.0,1.0,286.0,0.0,0.0,11.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,ディカフェ　エスプレッソ　ショット（3ショット）,,18.0,0.7,0.0,3.7,0.005,0.7,3.0,2.0,429.0,0.0,0.1,16.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,ゼンクラウド ウーロン（1袋）,,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,エスプレッソ ショット（2ショット）,,11.0,0.8,0.0,2.2,0.0,0.7,1.6,0.0,247.0,0.0,0.0,160.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,エスプレッソ ショット（3ショット）,,16.0,1.2,0.0,3.4,0.0,1.0,2.4,0.0,371.0,0.0,0.0,239.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,キャラメルソース（トールサイズ）,,17.0,0.0,0.6,2.9,0.01,0.0,2.9,7.0,3.0,0.0,0.4,0.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,チョコレートソース（トールサイズ）,,13.0,0.2,0.3,2.6,0.0009,0.2,2.4,0.0,24.0,0.0,0.1,1.0
ビバレッジ,STARBUCKS COFFEE,カスタマイズ,スターバックス ブロンド エスプレッソ ロースト（1ショット）,,5.0,0.4,0.0,1.1,0.0,0.3,0.8,0.0,124.0,0.0,0.0,80.0
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,ジョイフルメドレー ティー ラテ フラペチーノ®,,284.0,2.5,6.2,55.5,0.1,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,ゆず & シトラス ラベンダー セージ ティー フラペチーノ® ,,252.0,0.3,0.1,63.1,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,ストロベリー & パッション ティー フラペチーノ® ,,233.0,0.3,5.4,45.9,0.04,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 抹茶 フラペチーノ® ,ミルク,303.0,6.1,12.7,42.3,0.1,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 抹茶 フラペチーノ® ,低脂肪タイプ,289.0,6.1,10.9,42.7,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 抹茶 フラペチーノ® ,無脂肪乳,275.0,6.1,9.1,43.1,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 抹茶 フラペチーノ® ,豆乳（調製豆乳）,298.0,5.8,13.5,39.7,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 抹茶 フラペチーノ® ,アーモンドミルク,280.0,2.6,13.4,39.2,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 抹茶 フラペチーノ® ,オーツミルク,300.0,3.4,12.7,44.3,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 抹茶 フラペチーノ® ,ブレべ,479.0,4.9,32.8,42.2,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 ほうじ茶 フラペチーノ® ,ミルク,304.0,5.6,12.8,42.6,0.1,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 ほうじ茶 フラペチーノ® ,低脂肪タイプ,290.0,5.6,11.0,43.0,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 ほうじ茶 フラペチーノ® ,無脂肪乳,275.0,5.6,9.2,43.4,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 ほうじ茶 フラペチーノ® ,豆乳（調製豆乳）,299.0,5.4,13.5,40.0,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 ほうじ茶 フラペチーノ® ,アーモンドミルク,280.0,2.1,13.5,39.5,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 ほうじ茶 フラペチーノ® ,オーツミルク,300.0,2.9,12.8,44.6,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),フラペチーノ®,和三蜜 ほうじ茶 フラペチーノ® ,ブレべ,480.0,4.5,32.9,42.5,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ティーポット（ジョイフルメドレー フルリーフ）,,20.0,1.0,1.0,5.0,0.01,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジョイフルメドレー アプリコット ＆ ムース ティー ラテ（ホット）,,211.0,3.9,8.5,31.3,0.1,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジョイフルメドレー アプリコット ＆ ムース ティー ラテ（アイス）,,179.0,3.0,6.8,27.8,0.1,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ティー（ルワンダ ブラック）,,7.0,0.6,0.1,1.6,0.0,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（ホット）,ミルク,296.0,12.5,11.7,35.6,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（ホット）,低脂肪タイプ,254.0,12.5,6.4,36.7,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（ホット）,無脂肪乳,212.0,12.5,1.0,37.8,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（ホット）,豆乳（調製豆乳）,282.0,11.8,14.0,27.7,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（ホット）,アーモンドミルク,227.0,2.1,13.8,26.3,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（ホット）,オーツミルク,287.0,4.5,11.8,41.4,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（ホット）,ブレべ,819.0,9.1,71.5,35.2,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（アイス）,ミルク,184.0,6.2,5.8,27.0,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（アイス）,低脂肪タイプ,164.0,6.2,3.2,27.6,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（アイス）,無脂肪乳,143.0,6.2,0.6,28.1,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（アイス）,豆乳（調製豆乳）,177.0,5.9,6.9,23.1,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（アイス）,アーモンドミルク,150.0,1.1,6.8,22.4,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（アイス）,オーツミルク,180.0,2.3,5.8,29.9,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ルイボス ティー ラテ（アイス）,ブレべ,441.0,4.5,35.1,26.8,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アイスティー（アール グレイ）,,2.0,0.0,0.0,0.6,0.0,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（ホット）,ミルク,300.0,12.9,11.7,37.0,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（ホット）,低脂肪タイプ,258.0,12.9,6.4,38.2,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（ホット）,無脂肪乳,216.0,12.9,1.1,39.3,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（ホット）,豆乳（調製豆乳）,285.0,12.3,14.0,29.2,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（ホット）,アーモンドミルク,230.0,2.6,13.8,27.7,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（ホット）,オーツミルク,290.0,5.0,11.7,42.9,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（ホット）,ブレべ,822.0,9.6,71.3,36.7,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（アイス）,ミルク,183.0,6.4,5.5,28.1,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（アイス）,低脂肪タイプ,163.0,6.4,3.0,28.6,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（アイス）,無脂肪乳,144.0,6.4,0.5,29.2,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（アイス）,豆乳（調製豆乳）,176.0,6.1,6.6,24.4,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（アイス）,アーモンドミルク,150.0,1.6,6.5,23.8,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（アイス）,オーツミルク,178.0,2.7,5.5,30.8,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アール グレイ クラシックティー ラテ（アイス）,ブレべ,428.0,4.8,33.5,28.0,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ティーポット（シトラス ラベンダー セージ）,,14.0,0.0,0.0,4.0,0.04,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ティーポット（マジェスティック チャイ ウーロン）（ホット）,,10.0,1.0,1.0,1.0,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ティーポット（マジェスティック チャイ ウーロン）（アイス）,,10.0,1.0,1.0,1.0,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,アイスティー（シトラス ラベンダー セージ）,,40.0,0.0,0.0,10.8,0.1,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ストロベリー & パッション ティー（ホット） ,,96.0,0.1,0.5,22.9,0.01,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ストロベリー & パッション ティー（アイス） ,,93.0,0.1,0.5,22.2,0.01,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ゆず & シトラス ラベンダー セージ ティー（ホット） ,,157.0,0.2,0.1,40.1,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ゆず & シトラス ラベンダー セージ ティー（アイス）,,144.0,0.2,0.1,36.4,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（ホット）,ミルク,316.0,12.5,11.5,41.5,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（ホット）,低脂肪タイプ,275.0,12.5,6.3,42.6,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（ホット）,無脂肪乳,234.0,12.5,1.0,43.8,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（ホット）,豆乳（調製豆乳）,302.0,11.8,13.7,33.8,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（ホット）,アーモンドミルク,248.0,2.4,13.5,32.4,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（ホット）,オーツミルク,306.0,4.7,11.5,47.3,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（ホット）,ブレべ,828.0,9.2,70.0,41.2,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（アイス）,ミルク,209.0,6.5,5.8,33.3,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（アイス）,低脂肪タイプ,188.0,6.5,3.2,33.9,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（アイス）,無脂肪乳,167.0,6.5,0.6,34.4,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（アイス）,豆乳（調製豆乳）,202.0,6.1,6.9,29.5,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（アイス）,アーモンドミルク,175.0,1.4,6.8,28.8,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（アイス）,オーツミルク,204.0,2.6,5.8,36.2,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,ジャパニーズ チャイ ティー ラテ（アイス）,ブレべ,466.0,4.8,35.1,33.2,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（ホット）,ミルク,309.0,13.6,11.7,38.6,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（ホット）,低脂肪タイプ,268.0,13.6,6.5,39.7,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（ホット）,無脂肪乳,226.0,13.6,1.2,40.8,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（ホット）,豆乳（調製豆乳）,295.0,13.0,14.0,30.9,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（ホット）,アーモンドミルク,240.0,3.5,13.8,29.5,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（ホット）,オーツミルク,299.0,5.8,11.8,44.4,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（ホット）,ブレべ,822.0,10.3,70.4,38.3,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（アイス）,ミルク,201.0,7.6,6.0,30.4,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（アイス）,低脂肪タイプ,180.0,7.6,3.4,30.9,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（アイス）,無脂肪乳,160.0,7.6,0.8,31.5,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（アイス）,豆乳（調製豆乳）,194.0,7.3,7.1,26.5,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（アイス）,アーモンドミルク,167.0,2.5,7.0,25.8,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（アイス）,オーツミルク,196.0,3.7,6.0,33.2,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 抹茶 ティー ラテ（アイス）,ブレべ,458.0,5.9,35.3,30.2,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（ホット）,ミルク,310.0,13.2,11.8,39.0,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（ホット）,低脂肪タイプ,268.0,13.2,6.5,40.1,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（ホット）,無脂肪乳,227.0,13.2,1.3,41.2,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（ホット）,豆乳（調製豆乳）,296.0,12.5,14.0,31.2,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（ホット）,アーモンドミルク,241.0,3.0,13.8,29.8,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（ホット）,オーツミルク,300.0,5.4,11.8,44.7,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（ホット）,ブレべ,824.0,9.9,70.5,38.6,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（アイス）,ミルク,202.0,7.2,6.1,30.7,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（アイス）,低脂肪タイプ,181.0,7.2,3.4,31.2,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（アイス）,無脂肪乳,160.0,7.2,0.8,31.8,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（アイス）,豆乳（調製豆乳）,194.0,6.8,7.2,26.8,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（アイス）,アーモンドミルク,167.0,2.1,7.1,26.1,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（アイス）,オーツミルク,197.0,3.2,6.1,33.5,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (スターバックス ティー ＆ カフェ),ティー | TEAVANA™,和三蜜 ほうじ茶 ティー ラテ（アイス）,ブレべ,458.0,5.5,35.4,30.5,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (東急プラザ 表参道原宿店),フラペチーノ®,クランチー アーモンド チョコレート フラペチーノ® ,ミルク,472.0,8.4,22.4,60.7,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (東急プラザ 表参道原宿店),フラペチーノ®,クランチー アーモンド チョコレート フラペチーノ® ,低脂肪タイプ,458.0,8.4,20.6,61.1,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (東急プラザ 表参道原宿店),フラペチーノ®,クランチー アーモンド チョコレート フラペチーノ® ,無脂肪乳,444.0,8.4,18.8,61.4,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (東急プラザ 表参道原宿店),フラペチーノ®,クランチー アーモンド チョコレート フラペチーノ® ,豆乳（調製豆乳）,468.0,8.2,23.2,58.0,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (東急プラザ 表参道原宿店),フラペチーノ®,クランチー アーモンド チョコレート フラペチーノ® ,アーモンドミルク,450.0,5.2,23.2,57.2,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (東急プラザ 表参道原宿店),フラペチーノ®,クランチー アーモンド チョコレート フラペチーノ® ,オーツミルク,469.0,5.7,22.4,62.7,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (東急プラザ 表参道原宿店),フラペチーノ®,クランチー アーモンド チョコレート フラペチーノ® ,ブレべ,648.0,7.3,42.5,60.6,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（ホット） ※カカオ分0.5%未満,ミルク,413.0,13.6,18.4,48.7,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（ホット） ※カカオ分0.5%未満,低脂肪タイプ,374.0,13.6,13.5,49.7,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（ホット） ※カカオ分0.5%未満,無脂肪乳,336.0,13.6,8.6,50.8,1.0,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（ホット） ※カカオ分0.5%未満,豆乳（調製豆乳）,400.0,13.0,20.5,41.5,0.9,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（ホット） ※カカオ分0.5%未満,アーモンドミルク,352.0,4.7,20.6,39.3,0.9,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（ホット） ※カカオ分0.5%未満,オーツミルク,404.0,6.3,18.4,54.1,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（ホット） ※カカオ分0.5%未満,ブレべ,891.0,10.5,73.0,48.4,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（アイス） ※カカオ分0.5%未満,ミルク,347.0,8.8,15.7,42.8,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（アイス） ※カカオ分0.5%未満,低脂肪タイプ,325.0,8.8,13.0,43.4,0.6,,,,,,,
